gw_id,village_id,village_name,date,week_number,depth_below_surface_m,trend,classification,source,confidence
GWVLG0042W14,VLG0042,Zarpada,2025-04-07,14,108.21,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W15,VLG0042,Zarpada,2025-04-14,15,108.48,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W16,VLG0042,Zarpada,2025-04-21,16,108.7,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W17,VLG0042,Zarpada,2025-04-28,17,108.95,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W18,VLG0042,Zarpada,2025-05-05,18,109.18,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W19,VLG0042,Zarpada,2025-05-12,19,109.42,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W20,VLG0042,Zarpada,2025-05-19,20,109.67,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W21,VLG0042,Zarpada,2025-05-26,21,109.91,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W22,VLG0042,Zarpada,2025-06-02,22,110.2,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W23,VLG0042,Zarpada,2025-06-09,23,110.42,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W24,VLG0042,Zarpada,2025-06-16,24,110.32,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W25,VLG0042,Zarpada,2025-06-23,25,110.26,stable,overexploited,CGWB_synthetic,medium
GWVLG0042W26,VLG0042,Zarpada,2025-06-30,26,110.11,stable,overexploited,CGWB_synthetic,medium
GWVLG0042W27,VLG0042,Zarpada,2025-07-07,27,109.95,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W28,VLG0042,Zarpada,2025-07-14,28,109.82,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W29,VLG0042,Zarpada,2025-07-21,29,109.76,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W30,VLG0042,Zarpada,2025-07-28,30,109.65,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W31,VLG0042,Zarpada,2025-08-04,31,109.51,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W32,VLG0042,Zarpada,2025-08-11,32,109.41,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W33,VLG0042,Zarpada,2025-08-18,33,109.23,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W34,VLG0042,Zarpada,2025-08-25,34,109.15,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W35,VLG0042,Zarpada,2025-09-01,35,109.05,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W36,VLG0042,Zarpada,2025-09-08,36,108.91,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W37,VLG0042,Zarpada,2025-09-15,37,108.75,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W38,VLG0042,Zarpada,2025-09-22,38,108.59,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W39,VLG0042,Zarpada,2025-09-29,39,108.49,rising,overexploited,CGWB_synthetic,medium
GWVLG0042W40,VLG0042,Zarpada,2025-10-06,40,108.79,stable,overexploited,CGWB_synthetic,medium
GWVLG0042W41,VLG0042,Zarpada,2025-10-13,41,109.03,stable,overexploited,CGWB_synthetic,medium
GWVLG0042W42,VLG0042,Zarpada,2025-10-20,42,109.31,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W43,VLG0042,Zarpada,2025-10-27,43,109.5,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W44,VLG0042,Zarpada,2025-11-03,44,109.75,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W45,VLG0042,Zarpada,2025-11-10,45,110.01,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W46,VLG0042,Zarpada,2025-11-17,46,110.24,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W47,VLG0042,Zarpada,2025-11-24,47,110.47,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W48,VLG0042,Zarpada,2025-12-01,48,110.71,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W49,VLG0042,Zarpada,2025-12-08,49,110.98,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W50,VLG0042,Zarpada,2025-12-15,50,111.24,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W51,VLG0042,Zarpada,2025-12-22,51,111.43,declining,overexploited,CGWB_synthetic,medium
GWVLG0042W52,VLG0042,Zarpada,2025-12-29,52,111.63,declining,overexploited,CGWB_synthetic,medium
GWVLG0043W01,VLG0043,Halewara,2025-01-06,1,30.22,stable,safe,CGWB_synthetic,high
GWVLG0043W02,VLG0043,Halewara,2025-01-13,2,30.26,stable,safe,CGWB_synthetic,high
GWVLG0043W03,VLG0043,Halewara,2025-01-20,3,30.29,stable,safe,CGWB_synthetic,high
GWVLG0043W04,VLG0043,Halewara,2025-01-27,4,30.25,stable,safe,CGWB_synthetic,high
GWVLG0043W05,VLG0043,Halewara,2025-02-03,5,30.29,stable,safe,CGWB_synthetic,high
GWVLG0043W06,VLG0043,Halewara,2025-02-10,6,30.32,stable,safe,CGWB_synthetic,high
GWVLG0043W07,VLG0043,Halewara,2025-02-17,7,30.36,stable,safe,CGWB_synthetic,high
GWVLG0043W08,VLG0043,Halewara,2025-02-24,8,30.51,stable,safe,CGWB_synthetic,high
GWVLG0043W09,VLG0043,Halewara,2025-03-03,9,30.47,stable,safe,CGWB_synthetic,high
GWVLG0043W10,VLG0043,Halewara,2025-03-10,10,30.54,stable,safe,CGWB_synthetic,high
GWVLG0043W11,VLG0043,Halewara,2025-03-17,11,30.56,stable,safe,CGWB_synthetic,high
GWVLG0043W12,VLG0043,Halewara,2025-03-24,12,30.59,stable,safe,CGWB_synthetic,high
GWVLG0043W13,VLG0043,Halewara,2025-03-31,13,30.61,stable,safe,CGWB_synthetic,high
GWVLG0043W14,VLG0043,Halewara,2025-04-07,14,30.62,stable,safe,CGWB_synthetic,high
GWVLG0043W15,VLG0043,Halewara,2025-04-14,15,30.63,stable,safe,CGWB_synthetic,high
GWVLG0043W16,VLG0043,Halewara,2025-04-21,16,30.66,stable,safe,CGWB_synthetic,high
GWVLG0043W17,VLG0043,Halewara,2025-04-28,17,30.64,stable,safe,CGWB_synthetic,high
GWVLG0043W18,VLG0043,Halewara,2025-05-05,18,30.69,stable,safe,CGWB_synthetic,high
GWVLG0043W19,VLG0043,Halewara,2025-05-12,19,30.7,stable,safe,CGWB_synthetic,high
GWVLG0043W20,VLG0043,Halewara,2025-05-19,20,30.69,stable,safe,CGWB_synthetic,high
GWVLG0043W21,VLG0043,Halewara,2025-05-26,21,30.7,stable,safe,CGWB_synthetic,high
GWVLG0043W22,VLG0043,Halewara,2025-06-02,22,30.76,stable,safe,CGWB_synthetic,high
GWVLG0043W23,VLG0043,Halewara,2025-06-09,23,30.77,stable,safe,CGWB_synthetic,high
GWVLG0043W24,VLG0043,Halewara,2025-06-16,24,30.44,stable,safe,CGWB_synthetic,high
GWVLG0043W25,VLG0043,Halewara,2025-06-23,25,30.05,rising,safe,CGWB_synthetic,high
GWVLG0043W26,VLG0043,Halewara,2025-06-30,26,29.74,rising,safe,CGWB_synthetic,high
GWVLG0043W27,VLG0043,Halewara,2025-07-07,27,29.42,rising,safe,CGWB_synthetic,high
GWVLG0043W28,VLG0043,Halewara,2025-07-14,28,29.17,rising,safe,CGWB_synthetic,high
GWVLG0043W29,VLG0043,Halewara,2025-07-21,29,28.81,rising,safe,CGWB_synthetic,high
GWVLG0043W30,VLG0043,Halewara,2025-07-28,30,28.49,rising,safe,CGWB_synthetic,high
GWVLG0043W31,VLG0043,Halewara,2025-08-04,31,28.15,rising,safe,CGWB_synthetic,high
GWVLG0043W32,VLG0043,Halewara,2025-08-11,32,27.86,rising,safe,CGWB_synthetic,high
GWVLG0043W33,VLG0043,Halewara,2025-08-18,33,27.47,rising,safe,CGWB_synthetic,high
GWVLG0043W34,VLG0043,Halewara,2025-08-25,34,27.16,rising,safe,CGWB_synthetic,high
GWVLG0043W35,VLG0043,Halewara,2025-09-01,35,26.8,rising,safe,CGWB_synthetic,high
GWVLG0043W36,VLG0043,Halewara,2025-09-08,36,26.45,rising,safe,CGWB_synthetic,high
GWVLG0043W37,VLG0043,Halewara,2025-09-15,37,26.1,rising,safe,CGWB_synthetic,high
GWVLG0043W38,VLG0043,Halewara,2025-09-22,38,25.77,rising,safe,CGWB_synthetic,high
GWVLG0043W39,VLG0043,Halewara,2025-09-29,39,25.41,rising,safe,CGWB_synthetic,high
GWVLG0043W40,VLG0043,Halewara,2025-10-06,40,25.44,rising,safe,CGWB_synthetic,high
GWVLG0043W41,VLG0043,Halewara,2025-10-13,41,25.51,rising,safe,CGWB_synthetic,high
GWVLG0043W42,VLG0043,Halewara,2025-10-20,42,25.57,stable,safe,CGWB_synthetic,high
GWVLG0043W43,VLG0043,Halewara,2025-10-27,43,25.62,stable,safe,CGWB_synthetic,high
GWVLG0043W44,VLG0043,Halewara,2025-11-03,44,25.63,stable,safe,CGWB_synthetic,high
GWVLG0043W45,VLG0043,Halewara,2025-11-10,45,25.62,stable,safe,CGWB_synthetic,high
GWVLG0043W46,VLG0043,Halewara,2025-11-17,46,25.68,stable,safe,CGWB_synthetic,high
GWVLG0043W47,VLG0043,Halewara,2025-11-24,47,25.73,stable,safe,CGWB_synthetic,high
GWVLG0043W48,VLG0043,Halewara,2025-12-01,48,25.79,stable,safe,CGWB_synthetic,high
GWVLG0043W49,VLG0043,Halewara,2025-12-08,49,25.8,stable,safe,CGWB_synthetic,high
GWVLG0043W50,VLG0043,Halewara,2025-12-15,50,25.82,stable,safe,CGWB_synthetic,high
GWVLG0043W51,VLG0043,Halewara,2025-12-22,51,25.79,stable,safe,CGWB_synthetic,high
GWVLG0043W52,VLG0043,Halewara,2025-12-29,52,25.8,stable,safe,CGWB_synthetic,high
GWVLG0044W01,VLG0044,Warora,2025-01-06,1,50.63,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W02,VLG0044,Warora,2025-01-13,2,50.68,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W03,VLG0044,Warora,2025-01-20,3,50.77,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W04,VLG0044,Warora,2025-01-27,4,50.77,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W05,VLG0044,Warora,2025-02-03,5,50.85,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W06,VLG0044,Warora,2025-02-10,6,50.89,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W07,VLG0044,Warora,2025-02-17,7,51.01,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W08,VLG0044,Warora,2025-02-24,8,51.12,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W09,VLG0044,Warora,2025-03-03,9,51.22,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W10,VLG0044,Warora,2025-03-10,10,51.35,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W11,VLG0044,Warora,2025-03-17,11,51.41,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W12,VLG0044,Warora,2025-03-24,12,51.55,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W13,VLG0044,Warora,2025-03-31,13,51.66,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W14,VLG0044,Warora,2025-04-07,14,51.74,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W15,VLG0044,Warora,2025-04-14,15,51.86,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W16,VLG0044,Warora,2025-04-21,16,51.91,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W17,VLG0044,Warora,2025-04-28,17,51.98,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W18,VLG0044,Warora,2025-05-05,18,52.04,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W19,VLG0044,Warora,2025-05-12,19,52.12,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W20,VLG0044,Warora,2025-05-19,20,52.17,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W21,VLG0044,Warora,2025-05-26,21,52.29,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W22,VLG0044,Warora,2025-06-02,22,52.37,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W23,VLG0044,Warora,2025-06-09,23,52.47,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W24,VLG0044,Warora,2025-06-16,24,52.16,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W25,VLG0044,Warora,2025-06-23,25,51.79,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W26,VLG0044,Warora,2025-06-30,26,51.52,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W27,VLG0044,Warora,2025-07-07,27,51.15,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W28,VLG0044,Warora,2025-07-14,28,50.86,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W29,VLG0044,Warora,2025-07-21,29,50.52,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W30,VLG0044,Warora,2025-07-28,30,50.33,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W31,VLG0044,Warora,2025-08-04,31,50.1,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W32,VLG0044,Warora,2025-08-11,32,49.83,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W33,VLG0044,Warora,2025-08-18,33,49.61,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W34,VLG0044,Warora,2025-08-25,34,49.29,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W35,VLG0044,Warora,2025-09-01,35,49.03,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W36,VLG0044,Warora,2025-09-08,36,48.76,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W37,VLG0044,Warora,2025-09-15,37,48.5,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W38,VLG0044,Warora,2025-09-22,38,48.28,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W39,VLG0044,Warora,2025-09-29,39,48.04,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W40,VLG0044,Warora,2025-10-06,40,48.13,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W41,VLG0044,Warora,2025-10-13,41,48.17,rising,semi-critical,CGWB_synthetic,high
GWVLG0044W42,VLG0044,Warora,2025-10-20,42,48.23,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W43,VLG0044,Warora,2025-10-27,43,48.31,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W44,VLG0044,Warora,2025-11-03,44,48.4,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W45,VLG0044,Warora,2025-11-10,45,48.45,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W46,VLG0044,Warora,2025-11-17,46,48.61,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W47,VLG0044,Warora,2025-11-24,47,48.74,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W48,VLG0044,Warora,2025-12-01,48,48.85,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W49,VLG0044,Warora,2025-12-08,49,48.93,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W50,VLG0044,Warora,2025-12-15,50,49.01,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W51,VLG0044,Warora,2025-12-22,51,49.07,stable,semi-critical,CGWB_synthetic,high
GWVLG0044W52,VLG0044,Warora,2025-12-29,52,49.16,stable,semi-critical,CGWB_synthetic,high
GWVLG0045W01,VLG0045,Yerli,2025-01-06,1,18.43,stable,safe,CGWB_synthetic,high
GWVLG0045W02,VLG0045,Yerli,2025-01-13,2,18.43,stable,safe,CGWB_synthetic,high
GWVLG0045W03,VLG0045,Yerli,2025-01-20,3,18.45,stable,safe,CGWB_synthetic,high
GWVLG0045W04,VLG0045,Yerli,2025-01-27,4,18.54,stable,safe,CGWB_synthetic,high
GWVLG0045W05,VLG0045,Yerli,2025-02-03,5,18.59,stable,safe,CGWB_synthetic,high
GWVLG0045W06,VLG0045,Yerli,2025-02-10,6,18.58,stable,safe,CGWB_synthetic,high
GWVLG0045W07,VLG0045,Yerli,2025-02-17,7,18.63,stable,safe,CGWB_synthetic,high
GWVLG0045W08,VLG0045,Yerli,2025-02-24,8,18.62,stable,safe,CGWB_synthetic,high
GWVLG0045W09,VLG0045,Yerli,2025-03-03,9,18.68,stable,safe,CGWB_synthetic,high
GWVLG0045W10,VLG0045,Yerli,2025-03-10,10,18.7,stable,safe,CGWB_synthetic,high
GWVLG0045W11,VLG0045,Yerli,2025-03-17,11,18.73,stable,safe,CGWB_synthetic,high
GWVLG0045W12,VLG0045,Yerli,2025-03-24,12,18.8,stable,safe,CGWB_synthetic,high
GWVLG0045W13,VLG0045,Yerli,2025-03-31,13,18.8,stable,safe,CGWB_synthetic,high
GWVLG0045W14,VLG0045,Yerli,2025-04-07,14,18.79,stable,safe,CGWB_synthetic,high
GWVLG0045W15,VLG0045,Yerli,2025-04-14,15,18.8,stable,safe,CGWB_synthetic,high
GWVLG0045W16,VLG0045,Yerli,2025-04-21,16,18.87,stable,safe,CGWB_synthetic,high
GWVLG0045W17,VLG0045,Yerli,2025-04-28,17,18.86,stable,safe,CGWB_synthetic,high
GWVLG0045W18,VLG0045,Yerli,2025-05-05,18,18.8,stable,safe,CGWB_synthetic,high
GWVLG0045W19,VLG0045,Yerli,2025-05-12,19,18.82,stable,safe,CGWB_synthetic,high
GWVLG0045W20,VLG0045,Yerli,2025-05-19,20,18.87,stable,safe,CGWB_synthetic,high
GWVLG0045W21,VLG0045,Yerli,2025-05-26,21,18.94,stable,safe,CGWB_synthetic,high
GWVLG0045W22,VLG0045,Yerli,2025-06-02,22,18.96,stable,safe,CGWB_synthetic,high
GWVLG0045W23,VLG0045,Yerli,2025-06-09,23,18.98,stable,safe,CGWB_synthetic,high
GWVLG0045W24,VLG0045,Yerli,2025-06-16,24,18.69,stable,safe,CGWB_synthetic,high
GWVLG0045W25,VLG0045,Yerli,2025-06-23,25,18.24,rising,safe,CGWB_synthetic,high
GWVLG0045W26,VLG0045,Yerli,2025-06-30,26,17.88,rising,safe,CGWB_synthetic,high
GWVLG0045W27,VLG0045,Yerli,2025-07-07,27,17.53,rising,safe,CGWB_synthetic,high
GWVLG0045W28,VLG0045,Yerli,2025-07-14,28,17.21,rising,safe,CGWB_synthetic,high
GWVLG0045W29,VLG0045,Yerli,2025-07-21,29,16.83,rising,safe,CGWB_synthetic,high
GWVLG0045W30,VLG0045,Yerli,2025-07-28,30,16.48,rising,safe,CGWB_synthetic,high
GWVLG0045W31,VLG0045,Yerli,2025-08-04,31,16.01,rising,safe,CGWB_synthetic,high
GWVLG0045W32,VLG0045,Yerli,2025-08-11,32,15.63,rising,safe,CGWB_synthetic,high
GWVLG0045W33,VLG0045,Yerli,2025-08-18,33,15.3,rising,safe,CGWB_synthetic,high
GWVLG0045W34,VLG0045,Yerli,2025-08-25,34,14.9,rising,safe,CGWB_synthetic,high
GWVLG0045W35,VLG0045,Yerli,2025-09-01,35,14.55,rising,safe,CGWB_synthetic,high
GWVLG0045W36,VLG0045,Yerli,2025-09-08,36,14.22,rising,safe,CGWB_synthetic,high
GWVLG0045W37,VLG0045,Yerli,2025-09-15,37,13.86,rising,safe,CGWB_synthetic,high
GWVLG0045W38,VLG0045,Yerli,2025-09-22,38,13.52,rising,safe,CGWB_synthetic,high
GWVLG0045W39,VLG0045,Yerli,2025-09-29,39,13.12,rising,safe,CGWB_synthetic,high
GWVLG0045W40,VLG0045,Yerli,2025-10-06,40,13.14,rising,safe,CGWB_synthetic,high
GWVLG0045W41,VLG0045,Yerli,2025-10-13,41,13.2,rising,safe,CGWB_synthetic,high
GWVLG0045W42,VLG0045,Yerli,2025-10-20,42,13.23,stable,safe,CGWB_synthetic,high
GWVLG0045W43,VLG0045,Yerli,2025-10-27,43,13.25,stable,safe,CGWB_synthetic,high
GWVLG0045W44,VLG0045,Yerli,2025-11-03,44,13.29,stable,safe,CGWB_synthetic,high
GWVLG0045W45,VLG0045,Yerli,2025-11-10,45,13.34,stable,safe,CGWB_synthetic,high
GWVLG0045W46,VLG0045,Yerli,2025-11-17,46,13.31,stable,safe,CGWB_synthetic,high
GWVLG0045W47,VLG0045,Yerli,2025-11-24,47,13.38,stable,safe,CGWB_synthetic,high
GWVLG0045W48,VLG0045,Yerli,2025-12-01,48,13.4,stable,safe,CGWB_synthetic,high
GWVLG0045W49,VLG0045,Yerli,2025-12-08,49,13.45,stable,safe,CGWB_synthetic,high
GWVLG0045W50,VLG0045,Yerli,2025-12-15,50,13.52,stable,safe,CGWB_synthetic,high
GWVLG0045W51,VLG0045,Yerli,2025-12-22,51,13.51,stable,safe,CGWB_synthetic,high
GWVLG0045W52,VLG0045,Yerli,2025-12-29,52,13.52,stable,safe,CGWB_synthetic,high
GWVLG0046W01,VLG0046,Kuli,2025-01-06,1,63.72,stable,critical,CGWB_synthetic,medium
GWVLG0046W02,VLG0046,Kuli,2025-01-13,2,63.83,stable,critical,CGWB_synthetic,medium
GWVLG0046W03,VLG0046,Kuli,2025-01-20,3,63.94,stable,critical,CGWB_synthetic,medium
GWVLG0046W04,VLG0046,Kuli,2025-01-27,4,64.04,stable,critical,CGWB_synthetic,medium
GWVLG0046W05,VLG0046,Kuli,2025-02-03,5,64.12,stable,critical,CGWB_synthetic,medium
GWVLG0046W06,VLG0046,Kuli,2025-02-10,6,64.24,stable,critical,CGWB_synthetic,medium
GWVLG0046W07,VLG0046,Kuli,2025-02-17,7,64.41,stable,critical,CGWB_synthetic,medium
GWVLG0046W08,VLG0046,Kuli,2025-02-24,8,64.53,stable,critical,CGWB_synthetic,medium
GWVLG0046W09,VLG0046,Kuli,2025-03-03,9,64.66,declining,critical,CGWB_synthetic,medium
GWVLG0046W10,VLG0046,Kuli,2025-03-10,10,64.8,declining,critical,CGWB_synthetic,medium
GWVLG0046W11,VLG0046,Kuli,2025-03-17,11,64.87,stable,critical,CGWB_synthetic,medium
GWVLG0046W12,VLG0046,Kuli,2025-03-24,12,65.04,declining,critical,CGWB_synthetic,medium
GWVLG0046W13,VLG0046,Kuli,2025-03-31,13,65.17,declining,critical,CGWB_synthetic,medium
GWVLG0046W14,VLG0046,Kuli,2025-04-07,14,65.33,declining,critical,CGWB_synthetic,medium
GWVLG0046W15,VLG0046,Kuli,2025-04-14,15,65.43,declining,critical,CGWB_synthetic,medium
GWVLG0046W16,VLG0046,Kuli,2025-04-21,16,65.6,declining,critical,CGWB_synthetic,medium
GWVLG0046W17,VLG0046,Kuli,2025-04-28,17,65.74,declining,critical,CGWB_synthetic,medium
GWVLG0046W18,VLG0046,Kuli,2025-05-05,18,65.88,declining,critical,CGWB_synthetic,medium
GWVLG0046W19,VLG0046,Kuli,2025-05-12,19,66.0,declining,critical,CGWB_synthetic,medium
GWVLG0046W20,VLG0046,Kuli,2025-05-19,20,66.11,declining,critical,CGWB_synthetic,medium
GWVLG0046W21,VLG0046,Kuli,2025-05-26,21,66.27,declining,critical,CGWB_synthetic,medium
GWVLG0046W22,VLG0046,Kuli,2025-06-02,22,66.39,declining,critical,CGWB_synthetic,medium
GWVLG0046W23,VLG0046,Kuli,2025-06-09,23,66.45,stable,critical,CGWB_synthetic,medium
GWVLG0046W24,VLG0046,Kuli,2025-06-16,24,66.19,stable,critical,CGWB_synthetic,medium
GWVLG0046W25,VLG0046,Kuli,2025-06-23,25,65.98,stable,critical,CGWB_synthetic,medium
GWVLG0046W26,VLG0046,Kuli,2025-06-30,26,65.8,rising,critical,CGWB_synthetic,medium
GWVLG0046W27,VLG0046,Kuli,2025-07-07,27,65.59,rising,critical,CGWB_synthetic,medium
GWVLG0046W28,VLG0046,Kuli,2025-07-14,28,65.45,rising,critical,CGWB_synthetic,medium
GWVLG0046W29,VLG0046,Kuli,2025-07-21,29,65.16,rising,critical,CGWB_synthetic,medium
GWVLG0046W30,VLG0046,Kuli,2025-07-28,30,64.96,rising,critical,CGWB_synthetic,medium
GWVLG0046W31,VLG0046,Kuli,2025-08-04,31,64.67,rising,critical,CGWB_synthetic,medium
GWVLG0046W32,VLG0046,Kuli,2025-08-11,32,64.51,rising,critical,CGWB_synthetic,medium
GWVLG0046W33,VLG0046,Kuli,2025-08-18,33,64.31,rising,critical,CGWB_synthetic,medium
GWVLG0046W34,VLG0046,Kuli,2025-08-25,34,64.13,rising,critical,CGWB_synthetic,medium
GWVLG0046W35,VLG0046,Kuli,2025-09-01,35,63.88,rising,critical,CGWB_synthetic,medium
GWVLG0046W36,VLG0046,Kuli,2025-09-08,36,63.75,rising,critical,CGWB_synthetic,medium
GWVLG0046W37,VLG0046,Kuli,2025-09-15,37,63.6,rising,critical,CGWB_synthetic,medium
GWVLG0046W38,VLG0046,Kuli,2025-09-22,38,63.43,rising,critical,CGWB_synthetic,medium
GWVLG0046W39,VLG0046,Kuli,2025-09-29,39,63.22,rising,critical,CGWB_synthetic,medium
GWVLG0046W40,VLG0046,Kuli,2025-10-06,40,63.36,rising,critical,CGWB_synthetic,medium
GWVLG0046W41,VLG0046,Kuli,2025-10-13,41,63.45,stable,critical,CGWB_synthetic,medium
GWVLG0046W42,VLG0046,Kuli,2025-10-20,42,63.6,stable,critical,CGWB_synthetic,medium
GWVLG0046W43,VLG0046,Kuli,2025-10-27,43,63.77,declining,critical,CGWB_synthetic,medium
GWVLG0046W44,VLG0046,Kuli,2025-11-03,44,63.91,declining,critical,CGWB_synthetic,medium
GWVLG0046W45,VLG0046,Kuli,2025-11-10,45,64.01,declining,critical,CGWB_synthetic,medium
GWVLG0046W46,VLG0046,Kuli,2025-11-17,46,64.14,declining,critical,CGWB_synthetic,medium
GWVLG0046W47,VLG0046,Kuli,2025-11-24,47,64.22,stable,critical,CGWB_synthetic,medium
GWVLG0046W48,VLG0046,Kuli,2025-12-01,48,64.35,stable,critical,CGWB_synthetic,medium
GWVLG0046W49,VLG0046,Kuli,2025-12-08,49,64.48,stable,critical,CGWB_synthetic,medium
GWVLG0046W50,VLG0046,Kuli,2025-12-15,50,64.55,stable,critical,CGWB_synthetic,medium
GWVLG0046W51,VLG0046,Kuli,2025-12-22,51,64.63,stable,critical,CGWB_synthetic,medium
GWVLG0046W52,VLG0046,Kuli,2025-12-29,52,64.74,stable,critical,CGWB_synthetic,medium
GWVLG0047W01,VLG0047,Shirsoli,2025-01-06,1,18.45,stable,safe,CGWB_synthetic,high
GWVLG0047W02,VLG0047,Shirsoli,2025-01-13,2,18.51,stable,safe,CGWB_synthetic,high
GWVLG0047W03,VLG0047,Shirsoli,2025-01-20,3,18.5,stable,safe,CGWB_synthetic,high
GWVLG0047W04,VLG0047,Shirsoli,2025-01-27,4,18.48,stable,safe,CGWB_synthetic,high
GWVLG0047W05,VLG0047,Shirsoli,2025-02-03,5,18.5,stable,safe,CGWB_synthetic,high
GWVLG0047W06,VLG0047,Shirsoli,2025-02-10,6,18.49,stable,safe,CGWB_synthetic,high
GWVLG0047W07,VLG0047,Shirsoli,2025-02-17,7,18.49,stable,safe,CGWB_synthetic,high
GWVLG0047W08,VLG0047,Shirsoli,2025-02-24,8,18.52,stable,safe,CGWB_synthetic,high
GWVLG0047W09,VLG0047,Shirsoli,2025-03-03,9,18.46,stable,safe,CGWB_synthetic,high
GWVLG0047W10,VLG0047,Shirsoli,2025-03-10,10,18.5,stable,safe,CGWB_synthetic,high
GWVLG0047W11,VLG0047,Shirsoli,2025-03-17,11,18.51,stable,safe,CGWB_synthetic,high
GWVLG0047W12,VLG0047,Shirsoli,2025-03-24,12,18.5,stable,safe,CGWB_synthetic,high
GWVLG0047W13,VLG0047,Shirsoli,2025-03-31,13,18.5,stable,safe,CGWB_synthetic,high
GWVLG0047W14,VLG0047,Shirsoli,2025-04-07,14,18.5,stable,safe,CGWB_synthetic,high
